Date,Match Type,Ranking Type,Rank,Player,Country,Rating,Career Best
2024-03-02,ODI,BOWLING,58,481,Kaleemullah,,"524 v Canada, 26/09/2024"
2024-03-02,ODI,BOWLING,60,480,Blessing Muzarabani,,"524 v Pakistan, 24/11/2024"
2024-03-02,ODI,BOWLING,61,479,Nosthush Kenjige,,"537 v Nepal, 02/11/2024"
2024-03-02,ODI,BOWLING,62,471,Dipendra Airee,,"482 v United States, 20/06/2023"
2024-03-02,ODI,BOWLING,63,468,Rohan Mustafa,,"523 v West Indies, 04/06/2023"
2024-03-02,ODI,BOWLING,63,468,Mohammad Nawaz,,"542 v New Zealand, 27/04/2023"
2024-03-02,ODI,BOWLING,65,467,Safyaan Sharif,,"542 v England, 10/06/2018"
2024-03-02,ODI,BOWLING,66,465,Gerald Coetzee,,"479 v Australia, 16/11/2023"
2024-03-02,ODI,BOWLING,67,464,Assad Vala,,"467 v Nepal, 03/03/2023"
2024-03-02,ODI,BOWLING,68,462,Chad Soper,,"488 v UAE, 05/03/2023"
2024-03-02,ODI,BOWLING,69,458,Taskin Ahmed,,"528 v West Indies, 10/07/2022"
2024-03-02,ODI,BOWLING,70,453,Zahoor Khan,,"490 v West Indies, 06/06/2023"
2024-03-02,ODI,BOWLING,71,447,Mark Wood,,"615 v Afghanistan, 18/06/2019"
2024-03-02,ODI,BOWLING,72,446,Siddique,,"474 v Netherlands, 09/11/2024"
2024-03-02,ODI,BOWLING,73,440,Shardul Thakur,,"546 v West Indies, 01/08/2023"
2024-03-02,ODI,BOWLING,74,431,Moeen Ali,,"629 v Australia, 24/06/2018"
2024-03-02,ODI,BOWLING,75,429,Michael Leask,,"449 v Namibia, 20/07/2024"
2024-03-02,ODI,BOWLING,75,429,Naseem Shah,,"474 v India, 10/09/2023"
2024-03-02,ODI,BOWLING,77,427,Dunith Wellalage,,"503 v West Indies, 20/10/2024"
2024-03-02,ODI,BOWLING,78,424,Hardik Pandya,,"553 v South Africa, 16/02/2018"
2024-03-02,ODI,BOWLING,78,424,Sam Curran,,"454 v Bangladesh, 06/03/2023"
2024-03-02,ODI,BOWLING,80,420,Sompal Kami,,"457 v Papua New Guinea, 13/03/2023"
2024-03-02,ODI,BOWLING,81,418,Shadab Khan,,"607 v South Africa, 22/01/2019"
2024-03-02,ODI,BOWLING,81,418,Graham Hume,,"499 v South Africa, 07/10/2024"
2024-03-02,ODI,BOWLING,83,416,Dushmantha Chameera,,"552 v Australia, 16/06/2022"
2024-03-02,ODI,BOWLING,84,415,Hasan Ali,,"766 v New Zealand, 06/01/2018"
2024-03-02,ODI,BOWLING,85,412,Ish Sodhi,,"509 v Netherlands, 04/04/2022"
2024-03-02,ODI,BOWLING,86,411,Tim Southee,,"638 v England, 20/02/2015"
2024-03-02,ODI,BOWLING,86,411,Fred Klaassen,,"507 v South Africa, 02/04/2023"
2024-03-02,ODI,BOWLING,88,409,Nisarg Patel,,"414 v Jersey, 04/04/2023"
2024-03-02,ODI,BOWLING,89,407,Brandon McMullen,,"482 v Nepal, 04/11/2024"
2024-03-02,ODI,BOWLING,90,405,Bas de Leede,,"409 v UAE, 09/11/2024"
2024-03-02,ODI,BOWLING,91,404,Jason Holder,,"486 v Sri Lanka, 10/03/2021"
2024-03-02,ODI,BOWLING,92,403,Kasun Rajitha,,"433 v Afghanistan, 30/10/2023"
2024-03-02,ODI,BOWLING,93,398,Paul van Meekeren,,"463 v United States, 21/08/2024"
2024-03-02,ODI,BOWLING,93,398,Gerhard Erasmus,,"418 v UAE, 26/09/2024"
2024-03-02,ODI,BOWLING,95,396,Glenn Maxwell,,"489 v England, 11/09/2015"
2024-03-02,ODI,BOWLING,96,393,Tangeni Lungameni,,"443 v UAE, 25/02/2023"
2024-03-02,ODI,BOWLING,96,393,Taijul Islam,,"502 v England, 06/03/2023"
2024-03-02,ODI,BOWLING,98,392,Akila Dananjaya,,"651 v England, 23/10/2018"
2024-03-02,ODI,BOWLING,99,387,Yuzvendra Chahal,,"730 v New Zealand, 23/01/2019"
2024-03-02,ODI,BOWLING,99,387,Vivian Kingma,,"414 v Canada, 17/08/2024"
2024-03-02,T20,BATTING,1,861,Suryakumar Yadav,,"910 v New Zealand, 27/01/2023"
2024-03-02,T20,BATTING,2,802,Philip Salt,,"860 v West Indies, 09/11/2024"
2024-03-02,T20,BATTING,3,800,Mohammad Rizwan,,"875 v England, 28/09/2022"
2024-03-02,T20,BATTING,4,764,Babar Azam,,"896 v England, 05/05/2019"
2024-03-02,T20,BATTING,5,755,Aiden Markram,,"796 v England, 06/11/2021"
2024-03-02,T20,BATTING,6,714,Yashasvi Jaiswal,,"779 v Sri Lanka, 28/07/2024"
2024-03-02,T20,BATTING,7,689,Rilee Rossouw,,"724 v West Indies, 28/03/2023"
2024-03-02,T20,BATTING,8,686,Finn Allen,,"723 v Pakistan, 17/01/2024"
2024-03-02,T20,BATTING,9,680,Jos Buttler,,"726 v West Indies, 10/11/2024"
2024-03-02,T20,BATTING,10,660,Reeza Hendricks,,"709 v West Indies, 25/05/2024"
2024-03-02,T20,BATTING,11,657,Glenn Phillips,,"703 v England, 01/11/2022"
2024-03-02,T20,BATTING,11,657,Dawid Malan,,"915 v South Africa, 01/12/2020"
2024-03-02,T20,BATTING,13,654,Ruturaj Gaikwad,,"706 v Zimbabwe, 10/07/2024"
2024-03-02,T20,BATTING,14,643,Brandon King,,"704 v South Africa, 26/05/2024"
2024-03-02,T20,BATTING,15,641,Mitchell Marsh,,"652 v South Africa, 01/09/2023"
2024-03-02,T20,BATTING,16,637,Muhammad Waseem,,"716 v Afghanistan, 19/02/2023"
2024-03-02,T20,BATTING,17,630,Nicholas Pooran,,"668 v South Africa, 27/08/2024"
2024-03-02,T20,BATTING,18,625,Rahmanullah Gurbaz,,"648 v Bangladesh, 24/06/2024"
2024-03-02,T20,BATTING,19,622,Travis Head,,"884 v Scotland, 04/09/2024"
2024-03-02,T20,BATTING,20,610,Quinton de Kock,,"658 v Australia, 23/10/2021"
2024-03-02,T20,BATTING,21,607,Pathum Nissanka,,"698 v Pakistan, 09/09/2022"
2024-03-02,T20,BATTING,22,601,Tim David,,"605 v Scotland, 07/09/2024"
2024-03-02,T20,BATTING,23,588,Devon Conway,,"831 v Australia, 22/10/2022"
2024-03-02,T20,BATTING,24,581,Alex Hales,,"866 v India, 07/09/2014"
2024-03-02,T20,BATTING,25,575,Ibrahim Zadran,,"605 v Australia, 22/06/2024"
2024-03-02,T20,BATTING,26,574,Glenn Maxwell,,"836 v Sri Lanka, 27/10/2019"
2024-03-02,T20,BATTING,27,572,Rovman Powell,,"579 v England, 16/11/2024"
2024-03-02,T20,BATTING,28,570,Tim Seifert,,"685 v Pakistan, 22/12/2020"
2024-03-02,T20,BATTING,29,569,Liton Liton Das,,"590 v Ireland, 29/03/2023"
2024-03-02,T20,BATTING,30,557,Richard Berrington,,"587 v Oman, 21/10/2021"
2024-03-02,T20,BATTING,31,550,George Munsey,,"600 v Netherlands, 19/09/2019"
2024-03-02,T20,BATTING,32,548,Rinku Singh,,"548 v Afghanistan, 17/01/2024"
2024-03-02,T20,BATTING,33,543,Nazmul Shanto,,"593 v England, 14/03/2023"
2024-03-02,T20,BATTING,34,539,Kusal Mendis,,"645 v West Indies, 17/10/2024"
2024-03-02,T20,BATTING,34,539,Michael Levitt,,"622 v United States, 25/08/2024"
2024-03-02,T20,BATTING,36,538,Daryl Mitchell,,"582 v Sri Lanka, 02/04/2023"
2024-03-02,T20,BATTING,37,533,David Miller,,"587 v Sri Lanka, 19/03/2019"
2024-03-02,T20,BATTING,38,532,Johnson Charles,,"669 v England, 19/06/2024"
2024-03-02,T20,BATTING,39,531,Harry Brook,,"567 v South Africa, 21/06/2024"
2024-03-02,T20,BATTING,40,529,David Warner,,"826 v West Indies, 11/05/2010"
2024-03-02,T20,BATTING,41,527,Kariyawasa Asalanka,,"594 v Australia, 11/06/2022"
2024-03-02,T20,BATTING,42,526,Liam Livingstone,,"577 v West Indies, 14/11/2024"
2024-03-02,T20,BATTING,43,524,Josh Inglis,,"652 v England, 13/09/2024"
2024-03-02,T20,BATTING,44,521,Paul Stirling,,"599 v UAE, 07/10/2021"
2024-03-02,T20,BATTING,45,516,Kyle Mayers,,"553 v England, 14/12/2023"
2024-03-02,T20,BATTING,46,514,Jonny Bairstow,,"642 v South Africa, 21/06/2024"
2024-03-02,T20,BATTING,46,514,Mark Chapman,,"561 v England, 05/09/2023"
2024-03-02,T20,BATTING,48,511,Virat Kohli,,"897 v England, 07/09/2014"
2024-03-02,T20,BATTING,49,507,Max O'Dowd,,"549 v Kenya, 18/10/2019"
2024-03-02,T20,BATTING,50,492,Rohit Sharma,,"718 v West Indies, 06/11/2018"
2024-03-02,T20,BATTING,50,492,Mohammad Mohammad Nabi,,"569 v Bangladesh, 15/09/2019"
2024-03-02,T20,BATTING,52,491,Hazratullah Zazai,,"736 v West Indies, 16/11/2019"
2024-03-02,T20,BATTING,53,490,Marcus Stoinis,,"531 v India, 26/11/2023"
2024-03-02,T20,BATTING,54,486,Dasun Shanaka,,"517 v India, 07/01/2023"
2024-03-02,T20,BATTING,54,486,R.K. Paudel,,"517 v Hong Kong, 09/03/2024"
2024-03-02,T20,BATTING,56,484,Moeen Ali,,"525 v Australia, 12/10/2022"
2024-03-02,T20,BATTING,56,484,Ishan Kishan,,"717 v Ireland, 26/06/2022"
2024-03-02,T20,BATTING,58,483,Najibullah Zadran,,"556 v Ireland, 14/01/2017"
2024-03-02,T20,BATTING,59,479,Iftikhar Ahmed,,"521 v New Zealand, 24/04/2023"
2024-03-02,T20,BATTING,60,476,Sikandar Raza,,"482 v Sri Lanka, 14/01/2024"
2024-03-02,T20,BATTING,61,474,Sherfane Rutherford,,"540 v England, 19/06/2024"
2024-03-02,T20,BATTING,62,467,Bhanuka Rajapaksa,,"543 v England, 05/11/2022"
2024-03-02,T20,BATTING,63,461,Matthew Wade,,"483 v West Indies, 09/02/2024"
2024-03-02,T20,BATTING,64,459,Andrew Balbirnie,,"523 v Hong Kong, 18/10/2019"
2024-03-02,T20,BATTING,65,456,Shubman Gill,,"613 v Sri Lanka, 30/07/2024"
2024-03-02,T20,BATTING,66,455,N.T. Tilak Varma,,"806 v South Africa, 15/11/2024"
2024-03-02,T20,BATTING,67,449,Hossain,,"508 v New Zealand, 09/10/2022"
2024-03-02,T20,BATTING,68,448,Lokesh Rahul,,"854 v England, 03/07/2018"
2024-03-02,T20,BATTING,68,448,Ben Duckett,,"560 v Pakistan, 02/10/2022"
2024-03-02,T20,BATTING,70,447,Tony Ura,,"563 v Namibia, 20/10/2019"
2024-03-02,T20,BATTING,71,445,Dipendra Airee,,"512 v United States, 17/10/2024"
2024-03-02,T20,BATTING,71,445,Nikolaas Davin,,"540 v Zimbabwe, 22/11/2023"
2024-03-02,T20,BATTING,73,444,J.J. Smit,,"445 v Netherlands, 03/03/2024"
2024-03-02,T20,BATTING,73,444,Vriitya Aravind,,"472 v New Zealand, 19/08/2023"
2024-03-02,T20,BATTING,75,442,Shakib Al Hasan,,"618 v Pakistan, 24/04/2015"
2024-03-02,T20,BATTING,76,436,Kane Williamson,,"760 v Bangladesh, 03/01/2017"
2024-03-02,T20,BATTING,76,436,Fakhar Zaman,,"842 v Australia, 08/07/2018"
2024-03-02,T20,BATTING,76,436,Martin Coetzee,,"464 v Nepal, 09/03/2024"
2024-03-02,T20,BATTING,79,424,Shivam Dube,,"472 v Afghanistan, 14/01/2024"
2024-03-02,T20,BATTING,80,423,Curtis Campher,,"435 v Zimbabwe, 09/12/2023"
2024-03-02,T20,BATTING,81,418,Heinrich Klaasen,,"494 v Ireland, 05/08/2022"
2024-03-02,T20,BATTING,82,415,Hardik Pandya,,"490 v West Indies, 08/08/2023"
2024-03-02,T20,BATTING,83,411,Shreyas Iyer,,"622 v South Africa, 12/06/2022"
2024-03-02,T20,BATTING,84,409,Dhananjaya de Silva,,"418 v New Zealand, 08/04/2023"
2024-03-02,T20,BATTING,85,402,Temba Bavuma,,"482 v India, 12/06/2022"
2024-03-02,T20,BATTING,85,402,Gerhard Erasmus,,"499 v Ireland, 22/10/2021"
2024-03-02,T20,BATTING,87,399,Shan Masood,,"469 v England, 13/11/2022"
2024-03-02,T20,BATTING,88,398,Aaron Johnson,,"459 v United States, 24/08/2024"
2024-03-02,T20,BATTING,89,397,Kamindu Mendis,,"463 v Bangladesh, 06/03/2024"
2024-03-02,T20,BATTING,90,396,Zeeshan Maqsood,,"445 v Ireland, 22/02/2022"
2024-03-02,T20,BATTING,91,395,Harry Tector,,"438 v Pakistan, 14/05/2024"
2024-03-02,T20,BATTING,92,393,Mahmudullah,,"542 v Zimbabwe, 18/09/2019"
2024-03-02,T20,BATTING,93,391,Ben McDermott,,"415 v India, 03/12/2023"
2024-03-02,T20,BATTING,94,385,Matthew Cross,,"478 v Zimbabwe, 17/09/2021"
2024-03-02,T20,BATTING,95,382,Sybrand Engelbrecht,,"478 v Namibia, 29/02/2024"
2024-03-02,T20,BATTING,96,381,Craig Ervine,,"424 v Namibia, 17/05/2022"
2024-03-02,T20,BATTING,96,381,Colin Ackermann,,"393 v South Africa, 06/11/2022"
2024-03-02,T20,BATTING,98,378,Shai Hope,,"599 v England, 17/11/2024"
2024-03-02,T20,BATTING,98,378,Jimmy Neesham,,"410 v Bangladesh, 31/12/2023"
2024-03-02,T20,BATTING,98,378,Kusal Perera,,"751 v South Africa, 22/03/2014"
2024-03-02,T20,BOWLING,1,726,Adil Rashid,,"746 v West Indies, 30/01/2022"
2024-03-02,T20,BOWLING,2,702,Wanindu De Silva,,"797 v West Indies, 04/11/2021"
2024-03-02,T20,BOWLING,3,669,Maheesh Theekshana,,"684 v New Zealand, 08/04/2023"
2024-03-02,T20,BOWLING,4,664,Akeal Hosein,,"708 v England, 14/11/2024"
2024-03-02,T20,BOWLING,5,660,Axar Patel,,"667 v Afghanistan, 14/01/2024"
2024-03-02,T20,BOWLING,6,659,Ravi Bishnoi,,"699 v Australia, 03/12/2023"
2024-03-02,T20,BOWLING,7,654,Josh Hazlewood,,"806 v Sri Lanka, 13/02/2022"
2024-03-02,T20,BOWLING,7,654,Tabraiz Shamsi,,"821 v West Indies, 03/07/2021"
2024-03-02,T20,BOWLING,9,646,Fazalhaq Farooqi,,"692 v Pakistan, 27/03/2023"
2024-03-02,T20,BOWLING,10,645,Mitchell Santner,,"731 v Pakistan, 22/01/2018"
2024-03-02,T20,BOWLING,11,643,Reece Topley,,"662 v Australia, 12/10/2022"
2024-03-02,T20,BOWLING,12,634,Anrich Nortje,,"695 v India, 12/06/2022"
2024-03-02,T20,BOWLING,13,632,Rashid Khan,,"816 v Bangladesh, 05/06/2018"
2024-03-02,T20,BOWLING,14,631,Adam Zampa,,"743 v Sri Lanka, 11/02/2022"
2024-03-02,T20,BOWLING,15,630,Sam Curran,,"688 v Pakistan, 13/11/2022"
2024-03-02,T20,BOWLING,16,620,Alzarri Joseph,,"646 v England, 14/12/2023"
2024-03-02,T20,BOWLING,17,619,Tim Southee,,"669 v Bangladesh, 01/04/2021"
2024-03-02,T20,BOWLING,18,615,Rauf,,"657 v New Zealand, 15/04/2023"
2024-03-02,T20,BOWLING,19,613,Mujeeb Ur Rahman,,"745 v Ireland, 08/03/2020"
2024-03-02,T20,BOWLING,19,613,Shaheen Afridi,,"634 v Australia, 05/04/2022"
2024-03-02,T20,BOWLING,21,610,Keshav Maharaj,,"662 v India, 04/10/2022"
2024-03-02,T20,BOWLING,22,607,Arshdeep Singh,,"656 v South Africa, 15/11/2024"
2024-03-02,T20,BOWLING,23,605,Mustafizur Rahman,,"695 v Sri Lanka, 06/04/2017"
2024-03-02,T20,BOWLING,24,592,Ish Sodhi,,"661 v Bangladesh, 28/03/2021"
2024-03-02,T20,BOWLING,25,580,Shakib Al Hasan,,"672 v Pakistan, 30/03/2014"
2024-03-02,T20,BOWLING,26,578,Kuldeep Yadav,,"728 v New Zealand, 10/02/2019"
2024-03-02,T20,BOWLING,26,578,Shadab Khan,,"769 v Scotland, 13/06/2018"
2024-03-02,T20,BOWLING,28,576,Hasan,,"632 v West Indies, 07/07/2022"
2024-03-02,T20,BOWLING,29,573,Lockie Ferguson,,"613 v Sri Lanka, 10/11/2024"
2024-03-02,T20,BOWLING,30,569,Jason Holder,,"588 v England, 14/12/2023"
2024-03-02,T20,BOWLING,31,567,Nathan Ellis,,"628 v Pakistan, 18/11/2024"
2024-03-02,T20,BOWLING,32,549,Wayne Parnell,,"577 v West Indies, 28/03/2023"
2024-03-02,T20,BOWLING,33,539,Mohammad Wasim,,"609 v Netherlands, 30/10/2022"
2024-03-02,T20,BOWLING,34,525,Taskin Ahmed,,"608 v India, 09/10/2024"
2024-03-02,T20,BOWLING,35,519,Mark Watt,,"603 v New Zealand, 03/11/2021"
2024-03-02,T20,BOWLING,36,518,Chris Woakes,,"580 v Pakistan, 13/11/2022"
2024-03-02,T20,BOWLING,36,518,Nasum Ahmed,,"637 v Afghanistan, 05/03/2022"
2024-03-02,T20,BOWLING,38,506,Kagiso Rabada,,"595 v West Indies, 25/03/2016"
2024-03-02,T20,BOWLING,39,500,Mark Wood,,"610 v Sri Lanka, 24/06/2021"
2024-03-02,T20,BOWLING,40,499,Naseem Shah,,"578 v Afghanistan, 24/03/2023"
2024-03-02,T20,BOWLING,41,498,Bhuvneshwar Kumar,,"682 v Afghanistan, 08/09/2022"
2024-03-02,T20,BOWLING,42,492,Richard Ngarava,,"526 v Namibia, 22/11/2023"
2024-03-02,T20,BOWLING,42,492,Hasan Mahmud,,"529 v Ireland, 29/03/2023"
2024-03-02,T20,BOWLING,44,485,Joshua Little,,"528 v New Zealand, 04/11/2022"
2024-03-02,T20,BOWLING,45,482,Aayan Afzal Khan,,"527 v Scotland, 14/03/2024"
2024-03-02,T20,BOWLING,46,481,Pat Cummins,,"610 v England, 31/08/2015"
2024-03-02,T20,BOWLING,47,478,Lungi Ngidi,,"568 v Pakistan, 03/11/2022"
2024-03-02,T20,BOWLING,48,476,Mitchell Starc,,"702 v Pakistan, 05/10/2014"
2024-03-02,T20,BOWLING,49,475,Chris Jordan,,"659 v New Zealand, 03/11/2019"
2024-03-02,T20,BOWLING,49,475,Matt Henry,,"490 v Pakistan, 21/01/2024"
2024-03-02,T20,BOWLING,49,475,Mohammad Nawaz,,"560 v England, 28/09/2022"
2024-03-02,T20,BOWLING,49,475,Yuzvendra Chahal,,"706 v Bangladesh, 18/03/2018"
2024-03-02,T20,BOWLING,53,466,Ravichandran Ashwin,,"765 v Sri Lanka, 14/02/2016"
2024-03-02,T20,BOWLING,54,465,Fred Klaassen,,"473 v South Africa, 06/11/2022"
2024-03-02,T20,BOWLING,55,464,Naveen Murid,,"590 v South Africa, 26/06/2024"
2024-03-02,T20,BOWLING,56,463,Mark Adair,,"573 v Namibia, 02/11/2019"
2024-03-02,T20,BOWLING,57,462,Mohammad Shoriful Islam,,"513 v West Indies, 03/07/2022"
2024-03-02,T20,BOWLING,58,458,Adam Milne,,"661 v Pakistan, 22/03/2016"
2024-03-02,T20,BOWLING,58,458,Bernard Scholtz,,"521 v Zimbabwe, 22/11/2023"
2024-03-02,T20,BOWLING,60,456,Lahiru Kumara,,"501 v England, 05/11/2022"
2024-03-02,T20,BOWLING,61,454,Zahoor Khan,,"501 v New Zealand, 17/08/2023"
2024-03-02,T20,BOWLING,61,454,Obed McCoy,,"567 v India, 02/08/2022"
2024-03-02,T20,BOWLING,63,452,Trent Boult,,"653 v Sri Lanka, 29/10/2022"
2024-03-02,T20,BOWLING,64,451,Jason Behrendorff,,"465 v West Indies, 13/02/2024"
2024-03-02,T20,BOWLING,65,448,Ruben Trumpelmann,,"448 v Nepal, 01/03/2024"
2024-03-02,T20,BOWLING,66,446,Hardik Pandya,,"545 v South Africa, 24/02/2018"
2024-03-02,T20,BOWLING,67,443,Paul van Meekeren,,"552 v Ireland, 13/06/2018"
2024-03-02,T20,BOWLING,68,442,Mohammad Mohammad Nabi,,"638 v West Indies, 27/03/2016"
2024-03-02,T20,BOWLING,69,441,Ali Naseer,,"441 v Afghanistan, 02/01/2024"
2024-03-02,T20,BOWLING,70,429,Safyaan Sharif,,"501 v Ireland, 15/02/2019"
2024-03-02,T20,BOWLING,71,426,Sikandar Raza,,"455 v India, 10/07/2024"
2024-03-02,T20,BOWLING,72,425,Chamika Karunaratne,,"498 v Australia, 25/10/2022"
2024-03-02,T20,BOWLING,72,425,Dushmantha Chameera,,"555 v India, 29/07/2021"
2024-03-02,T20,BOWLING,74,424,Azmatullah Omarzai,,"445 v Uganda, 03/06/2024"
2024-03-02,T20,BOWLING,75,418,Marcus Stoinis,,"457 v Namibia, 11/06/2024"
2024-03-02,T20,BOWLING,76,416,Michael Bracewell,,"548 v India, 29/01/2023"
2024-03-02,T20,BOWLING,77,411,Muhammad Jawadullah,,"450 v United States, 04/10/2024"
2024-03-02,T20,BOWLING,78,410,Blessing Muzarabani,,"501 v India, 14/07/2024"
2024-03-02,T20,BOWLING,78,410,Tendai Chatara,,"478 v Namibia, 30/10/2023"
2024-03-02,T20,BOWLING,80,404,Qais Ahmad,,"404 v Sri Lanka, 21/02/2024"
2024-03-02,T20,BOWLING,81,403,Bilal Khan,,"571 v UAE, 14/02/2022"
2024-03-02,T20,BOWLING,81,403,Washington Sundar,,"631 v England, 16/03/2021"
2024-03-02,T20,BOWLING,83,402,Mohammed Siraj,,"497 v Sri Lanka, 30/07/2024"
2024-03-02,T20,BOWLING,84,399,Ben Sears,,"449 v Pakistan, 27/04/2024"
2024-03-02,T20,BOWLING,85,398,Mukesh Kumar,,"436 v Zimbabwe, 14/07/2024"
2024-03-02,T20,BOWLING,86,396,Zaman Khan,,"396 v New Zealand, 21/01/2024"
2024-03-02,T20,BOWLING,87,395,Sean Abbott,,"508 v England, 13/09/2024"
2024-03-02,T20,BOWLING,87,395,Siddique,,"437 v Scotland, 13/03/2024"
2024-03-02,T20,BOWLING,87,395,Tanveer Sangha,,"420 v India, 03/12/2023"
2024-03-02,T20,BOWLING,90,391,Wellington Masakadza,,"469 v Ireland, 04/09/2021"
2024-03-02,T20,BOWLING,91,389,Barry McCarthy,,"426 v Pakistan, 16/06/2024"
2024-03-02,T20,BOWLING,91,389,Jan Frylinck,,"482 v Scotland, 27/10/2021"
2024-03-02,T20,BOWLING,93,387,Roelof van der Merwe,,"516 v Papua New Guinea, 02/11/2019"
2024-03-02,T20,BOWLING,94,386,Sheldon Cottrell,,"648 v New Zealand, 27/11/2020"
2024-03-02,T20,BOWLING,95,385,Gareth Delany,,"416 v Namibia, 02/11/2019"
2024-03-02,T20,BOWLING,96,383,Gerhard Erasmus,,"430 v Zimbabwe, 22/11/2023"
2024-03-02,T20,BOWLING,96,383,Harshal Patel,,"575 v England, 10/07/2022"
2024-03-02,T20,BOWLING,98,379,Karim Janat,,"531 v Ireland, 06/03/2020"
2024-03-02,T20,BOWLING,99,377,Craig Young,,"409 v New Zealand, 20/07/2022"
2024-03-02,T20,BOWLING,100,375,Ehsan Khan,,"478 v Oman, 30/10/2019"
2024-04-01,TEST,BATTING,1,859,Kane Williamson,,"919 v Pakistan, 07/01/2021"
2024-04-01,TEST,BATTING,2,824,Joe Root,,"932 v Pakistan, 11/10/2024"
2024-04-01,TEST,BATTING,3,768,Daryl Mitchell,,"804 v Bangladesh, 02/12/2023"
2024-04-01,TEST,BATTING,3,768,Babar Azam,,"882 v New Zealand, 30/12/2022"
2024-04-01,TEST,BATTING,5,757,Steve Smith,,"947 v England, 30/12/2017"
2024-04-01,TEST,BATTING,6,751,Rohit Sharma,,"813 v England, 06/09/2021"
2024-04-01,TEST,BATTING,7,740,Dimuth Karunaratne,,"783 v Ireland, 18/04/2023"
2024-04-01,TEST,BATTING,7,740,Yashasvi Jaiswal,,"825 v Australia, 26/11/2024"
2024-04-01,TEST,BATTING,9,737,Virat Kohli,,"937 v England, 22/08/2018"
2024-04-01,TEST,BATTING,10,735,Harry Brook,,"829 v Pakistan, 11/10/2024"
2024-04-01,TEST,BATTING,11,728,Usman Khawaja,,"847 v England, 02/07/2023"
2024-04-01,TEST,BATTING,12,720,Marnus Labuschagne,,"937 v West Indies, 12/12/2022"
2024-04-01,TEST,BATTING,13,697,Travis Head,,"884 v India, 11/06/2023"
2024-04-01,TEST,BATTING,14,695,Dhananjaya de Silva,,"699 v England, 10/09/2024"
2024-04-01,TEST,BATTING,15,693,Saud Shakeel,,"728 v Australia, 30/12/2023"
2024-04-01,TEST,BATTING,16,692,Rishabh Pant,,"801 v England, 05/07/2022"
2024-04-01,TEST,BATTING,17,683,Zak Crawley,,"710 v West Indies, 14/07/2024"
2024-04-01,TEST,BATTING,18,668,Mohammad Rizwan,,"728 v Bangladesh, 25/08/2024"
2024-04-01,TEST,BATTING,19,665,Temba Bavuma,,"687 v West Indies, 11/08/2024"
2024-04-01,TEST,BATTING,20,664,Shubman Gill,,"701 v Bangladesh, 23/09/2024"
2024-04-01,TEST,BATTING,21,663,Ben Duckett,,"719 v India, 19/02/2024"
2024-04-01,TEST,BATTING,22,654,Aiden Markram,,"759 v Australia, 03/04/2018"
2024-04-01,TEST,BATTING,23,651,Jonny Bairstow,,"772 v South Africa, 08/08/2017"
2024-04-01,TEST,BATTING,24,641,Dean Elgar,,"784 v Australia, 03/04/2018"
2024-04-01,TEST,BATTING,24,641,Liton Liton Das,,"688 v Pakistan, 03/09/2024"
2024-04-01,TEST,BATTING,24,641,Mushfiqur Rahim,,"684 v Pakistan, 25/08/2024"
2024-04-01,TEST,BATTING,27,640,Angelo Mathews,,"877 v New Zealand, 30/12/2014"
2024-04-01,TEST,BATTING,28,634,Cameron Green,,"661 v New Zealand, 04/03/2024"
2024-04-01,TEST,BATTING,28,634,Dinesh Chandimal,,"755 v West Indies, 18/06/2018"
2024-04-01,TEST,BATTING,30,608,Abdullah Shafique,,"676 v England, 05/12/2022"
2024-04-01,TEST,BATTING,31,607,Ben Stokes,,"827 v West Indies, 20/07/2020"
2024-04-01,TEST,BATTING,32,605,Agha Salman,,"684 v England, 19/10/2024"
2024-04-01,TEST,BATTING,33,602,Ollie Pope,,"684 v India, 29/01/2024"
2024-04-01,TEST,BATTING,34,598,David Warner,,"880 v India, 13/12/2014"
2024-04-01,TEST,BATTING,35,595,Tom Latham,,"733 v West Indies, 07/12/2020"
2024-04-01,TEST,BATTING,36,587,Tom Blundell,,"782 v England, 28/02/2023"
2024-04-01,TEST,BATTING,37,584,Imam-ul-Haq,,"632 v Sri Lanka, 20/07/2023"
2024-04-01,TEST,BATTING,38,574,Alex Carey,,"628 v South Africa, 30/12/2022"
2024-04-01,TEST,BATTING,39,568,Kraigg Brathwaite,,"701 v England, 29/08/2017"
2024-04-01,TEST,BATTING,40,565,Cheteshwar Pujara,,"888 v Sri Lanka, 07/08/2017"
2024-04-01,TEST,BATTING,41,564,Ravindra Jadeja,,"605 v Australia, 13/02/2023"
2024-04-01,TEST,BATTING,42,560,Shakib Al Hasan,,"694 v Australia, 30/08/2017"
2024-04-01,TEST,BATTING,43,555,Craig Ervine,,"555 v West Indies, 14/02/2023"
2024-04-01,TEST,BATTING,44,542,Devon Conway,,"661 v South Africa, 01/03/2022"
2024-04-01,TEST,BATTING,45,540,Henry Nicholls,,"778 v Bangladesh, 12/03/2019"
2024-04-01,TEST,BATTING,46,531,Jermaine Blackwood,,"596 v Bangladesh, 07/02/2021"
2024-04-01,TEST,BATTING,47,528,David Bedingham,,"528 v New Zealand, 17/02/2024"
2024-04-01,TEST,BATTING,47,528,Tamim Iqbal,,"709 v Australia, 30/08/2017"
2024-04-01,TEST,BATTING,49,525,Ajinkya Rahane,,"825 v New Zealand, 11/10/2016"
